༄༅། །​ཞིབ་མོ་རྣམ་པར་འཐག་པ་ཞེས་བྱ་བའི་མདོ།༄༅། །​རྒྱ་གར་སྐད་དུ། བཻ་ད་ལྱཾ་སཱུ་ཏྲ་ནཱ་མ_13_,༄༅། །​ཞིབ་མོ་རྣམ་པར་འཐག་པ་ཞེས་བྱ་བའི་མདོ།༄༅། །​རྒྱ་གར་སྐད་དུ། བཻ་ད་ལྱཾ་སཱུ་ཏྲ་ནཱ་མ_13_,༄༅། །​ཞིབ་མོ་རྣམ་པར་འཐག་པ་ཞེས་བྱ་བའི་མདོ།༄༅། །​རྒྱ་གར་སྐད་དུ། བེ་ད་ལྱ་སཱུ་ཏྲ་ནཱ་མ_13_,༄༅། །​ཞིབ་མོ་རྣམ་པར་འཐག་པ་ཞེས་བྱ་བའི་མདོ།༄༅། །​རྒྱ་གར་སྐད་དུ། བེ་ད་ལྱ་སཱུ་ཏྲ་ནཱ་མ_13_,[༄༅། །​རྒྱ་གར་སྐད་དུ། བཻ་ད་ལྱཾ་སཱུ་ཏྲ་ནཱ་མ_26_],༅། །​རྒྱ་གར་སྐད་དུ། བཻ་ད་ལྱཾ་སཱུ་ཏྲ་ནཱ་མ_6_,༄༅། །​ཞིབ་མོ་རྣམ་པར་འཐག་པ་ཞེས་བྱ་བའི་མདོ་བཞུགས་སོ། །​ རྒྱ་གར་སྐད་དུ། བཻ་ད་ལྱཾ་སཱུ་ཏྲ་ནཱ་མ_13_,༄༅། །​རྒྱ་གར་སྐད་དུ། བཻ་ད་ལྱཾ་སཱུ་ཏྲ་ནཱ་མ_26_,༄༅། །​ཞིབ་མོ་རྣམ་པར་འཐག་པ་ཞེས་བྱ་བའི་མདོ་བཞུགས་སོ། །​ རྒྱ་གར་སྐད་དུ། བཻ་ད་ལྱཾ་སཱུ་ཏྲ་ནཱ་མ_13_,རྒྱ་གར་སྐད་དུ། བཻ་ད་ལྱཾ་སཱུ་ཏྲ་ནཱ་མ_6_,།རྒྱགར་སྐད་དུ། བོདྲ་༧སཱུཏྲ་ནཱམ_6_,། ༄༅། །​རྒྱ་གར་སྐད་དུ། བཻ་ད་ལྱཾ་སཱུ་ཏྲ་ནཱ་མ_6_,༄༅། །​རྒྱ་གར་སྐད་དུ། བཻ་ད་ལྱཾ་སཱུ་ཏྲ་ནཱ་མ_26_,༄༅༅། །​རྒྱ་གར་སྐད་དུ། བཻ་ད་ལྱཾ་སཱུ་ཏྲ་ནཱ་མ_6_,༄༅། །​རྒྱ་གར་སྐད་དུ། བཻ་ད་ལྱཾ་སཱུ་ཏྲ་ནཱ་མ_26_
[པའི་_93_],པའི་_93_,པའི་_93_,པའི་_93_,པའི་_93_,པའི་_93_,པའི་_93_,པའི་_93_,པའི་_93_,པའི་_93_,བའི་_6_,པའི་_93_,པའི་_93_,པའི་_93_,པའི་_93_
[ཕྱིར་_100_],ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_
[རོ_100_],རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[འཁྲུལ་_100_],འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[བཅས་_100_],བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[གཏན་_100_],གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_
[ཚིགས་_100_],ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_
[ཡོད་དོ་ཞེ་ན། _73_],ཡོད་དོ་ཞེ་ན། _73_,ཡོད་དོ་ཞེ་ན། _73_,ཡོད་དོ་ཞེ་ན། _73_,ཡོད་དོ་ཞེ་ན། །​_20_,ཡོད་དོ་ཞེ་ན། །​_20_,ཡོད་དོ་ཞེ་ན། _73_,ཡོད་དོ་ཞེ་ན། _73_,ཡོད་དོ་ཞེ་ན། _73_,ཡོད་དོ་ཞེ་ན། _73_,ཡོད་དཞན། _6_,ཡོད་དོ་ཞེ་ན། _73_,ཡོད་དོ་ཞེ་ན། །​_20_,ཡོད་དོ་ཞེ་ན། _73_,ཡོད་དོ་ཞེ་ན། _73_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ཡིན་_93_],ཡིན་_93_,ཡིན་_93_,ཡིན་_93_,ཡིན་_93_,ཡིན་_93_,ཡིན་_93_,ཡིན་_93_,ཡིན་_93_,ཡིན་_93_,ཡིན།_6_,ཡིན་_93_,ཡིན་_93_,ཡིན་_93_,ཡིན་_93_
[ཏེ_100_],ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[དག་_100_],དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_,དག་_100_
[ནི་གཞན་_93_],ནི་གཞན་_93_,ནི་གཞན་_93_,ནི་གཞན་_93_,ནི་གཞན་_93_,ནི་གཞན་_93_,ནི་གཞན་_93_,ནི་གཞན་_93_,ནི་གཞན་_93_,ནི་གཞན་_93_,ཞིག་ན་_6_,ནི་གཞན་_93_,ནི་གཞན་_93_,ནི་གཞན་_93_,ནི་གཞན་_93_
[ཡིན་_100_],ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[ཕྱིར་རོ། །​སྐད་ཅིག་མ་ཉིད་ཀྱི་_86_],ཕྱིར་རོ། །​སྐད་ཅིག་མ་ཉིད་ཀྱི་_86_,ཕྱིར་རོ། །​སྐད་ཅིག་མ་ཉིད་ཀྱི་_86_,ཕྱིར་རོ། །​སྐད་ཅིག་མ་ཉིད་ཀྱི་_86_,ཕྱིར་རོ། །​སྐད་ཅིག་མ་ཉིད་ཀྱི་_86_,ཕྱིར་རོ། །​སྐད་ཅིག་མ་ཉིད་ཀྱི་_86_,ཕྱིར་རོ། །​སྐད་ཅིག་མ་཈ད་ཀི་_6_,ཕྱིར་རོ། །​སྐད་ཅིག་མ་ཉིད་ཀྱི་_86_,ཕྱིར་རོ། །​སྐད་ཅིག་མ་ཉིད་ཀྱི་_86_,ཕྱིར་རོ། །​སྐད་ཅིག་མ་ཉིད་ཀྱི་_86_,ཕྱིར་འོ། །​དཅིགས་ཉིད་ཀྱི་_6_,ཕྱིར་རོ། །​སྐད་ཅིག་མ་ཉིད་ཀྱི་_86_,ཕྱིར་རོ། །​སྐད་ཅིག་མ་ཉིད་ཀྱི་_86_,ཕྱིར་རོ། །​སྐད་ཅིག་མ་ཉིད་ཀྱི་_86_,ཕྱིར་རོ། །​སྐད་ཅིག་མ་ཉིད་ཀྱི་_86_
[ཕྱིར་_100_],ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_
[རོ_100_],རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_
[། །​ཁྱེད་ཀྱི་གཏན་_80_],། །​ཁྱེད་ཀྱི་གཏན་_80_,། །​ཁྱེད་ཀྱི་གཏན་_80_,། །​ཁྱེད་ཀྱི་གཏན་_80_,། །​ ཁྱེད་ཀྱི་གཏན་_6_,། །​ཁྱེད་ཀྱི་གཏན་_80_,། །​ཁྱེད་ཀི་གཏན་_6_,། །​ཁྱེད་ཀྱི་གཏན་_80_,། །​ཁྱེད་ཀྱི་གཏན་_80_,། །​ཁྱེད་ཀྱི་གཏན་_80_,། །​ ཁྱེད གཏ་_6_,། །​ཁྱེད་ཀྱི་གཏན་_80_,། །​ཁྱེད་ཀྱི་གཏན་_80_,། །​ཁྱེད་ཀྱི་གཏན་_80_,། །​ཁྱེད་ཀྱི་གཏན་_80_
[ཚིགས་_100_],ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_
[ཐམས་_100_],ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_
[ཅད་_100_],ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_
[འགལ་_100_],འགལ་_100_,འགལ་_100_,འགལ་_100_,འགལ་_100_,འགལ་_100_,འགལ་_100_,འགལ་_100_,འགལ་_100_,འགལ་_100_,འགལ་_100_,འགལ་_100_,འགལ་_100_,འགལ་_100_,འགལ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[བརྗོད་_93_],བརྗོད་_93_,བརྗོད་_93_,བརྗོད་_93_,བརྗོད་_93_,བརྗོད་_93_,བརོད་_6_,བརྗོད་_93_,བརྗོད་_93_,བརྗོད་_93_,བརྗོད་_93_,བརྗོད་_93_,བརྗོད་_93_,བརྗོད་_93_,བརྗོད་_93_
[པ་ཡིན་གྱི། _86_],པ་ཡིན་གྱི། _86_,པ་ཡིན་གྱི། _86_,པ་ཡིན་གྱི། _86_,པ་ཡིན་གྱི། _86_,པ་ཡིན་གྱི། _86_,པ་ཡིན་གི། _6_,པ་ཡིན་གྱི། _86_,པ་ཡིན་གྱི། _86_,པ་ཡིན་གྱི། _86_,པ་ཡན་གྱི་_6_,པ་ཡིན་གྱི། _86_,པ་ཡིན་གྱི། _86_,པ་ཡིན་གྱི། _86_,པ་ཡིན་གྱི། _86_
[འཁྲུལ་_100_],འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[དང་_93_],དང་_93_,དང་_93_,དང་_93_,དང་_93_,དང་_93_,དང་ཞིབ་མོ་རྣམ་འཐག། 3 _6_,དང་_93_,དང་_93_,དང་_93_,དང་_93_,དང་_93_,དང་_93_,དང་_93_,དང་_93_
[བཅས་_100_],བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_,བཅས་_100_
[པ་_86_],པ་_86_,པ་མ་_13_,པ་མ་_13_,པ་_86_,པ་_86_,པ་_86_,པ་_86_,པ་_86_,པ་_86_,པ་_86_,པ་_86_,པ་_86_,པ་_86_,པ་_86_
[ཡིན་_100_],ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_
[ནོ_100_],ནོ_100_,ནོ_100_,ནོ_100_,ནོ_100_,ནོ_100_,ནོ_100_,ནོ_100_,ནོ_100_,ནོ_100_,ནོ_100_,ནོ_100_,ནོ_100_,ནོ_100_,ནོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[མ་ཡིན་ཏེ། སྔ་མ་དང་ཕྱི་མར་འབྱུང་བས་འགལ་བ་མེད་པའི་ཕྱིར་རོ། །​འདས་པ་འདས་པར་_93_],མ་ཡིན་ཏེ། སྔ་མ་དང་ཕྱི་མར་འབྱུང་བས་འགལ་བ་མེད་པའི་ཕྱིར་རོ། །​འདས་པ་འདས་པར་_93_,མ་ཡིན་ཏེ། སྔ་མ་དང་ཕྱི་མར་འབྱུང་བས་འགལ་བ་མེད་པའི་ཕྱིར་རོ། །​འདས་པ་འདས་པར་_93_,མ་ཡིན་ཏེ། སྔ་མ་དང་ཕྱི་མར་འབྱུང་བས་འགལ་བ་མེད་པའི་ཕྱིར་རོ། །​འདས་པ་འདས་པར་_93_,མ་ཡིན་ཏེ། སྔ་མ་དང་ཕྱི་མར་འབྱུང་བས་འགལ་བ་མེད་པའི་ཕྱིར་རོ། །​འདས་པ་འདས་པར་_93_,མ་ཡིན་ཏེ། སྔ་མ་དང་ཕྱི་མར་འབྱུང་བས་འགལ་བ་མེད་པའི་ཕྱིར་རོ། །​འདས་པ་འདས་པར་_93_,མ་ཡིན་ཏེ། སྔ་མ་དང་ཕྱི་མར་འབྱུང་བས་འགལ་བ་མེད་པའི་ཕྱིར་རོ། །​འདས་པ་འདས་པར་_93_,མ་ཡིན་ཏེ། སྔ་མ་དང་ཕྱི་མར་འབྱུང་བས་འགལ་བ་མེད་པའི་ཕྱིར་རོ། །​འདས་པ་འདས་པར་_93_,མ་ཡིན་ཏེ། སྔ་མ་དང་ཕྱི་མར་འབྱུང་བས་འགལ་བ་མེད་པའི་ཕྱིར་རོ། །​འདས་པ་འདས་པར་_93_,མ་ཡིན་ཏེ། སྔ་མ་དང་ཕྱི་མར་འབྱུང་བས་འགལ་བ་མེད་པའི་ཕྱིར་རོ། །​འདས་པ་འདས་པར་_93_,མ་ཡནཏེ་སྔམ་དང་ཕྱིམ་ར་འབྱུང་བས་ཡ་འགལ་བམད་བའི་ཁྱུར་རོ། །​འདས་བའདས་བར་_6_,མ་ཡིན་ཏེ། སྔ་མ་དང་ཕྱི་མར་འབྱུང་བས་འགལ་བ་མེད་པའི་ཕྱིར་རོ། །​འདས་པ་འདས་པར་_93_,མ་ཡིན་ཏེ། སྔ་མ་དང་ཕྱི་མར་འབྱུང་བས་འགལ་བ་མེད་པའི་ཕྱིར་རོ། །​འདས་པ་འདས་པར་_93_,མ་ཡིན་ཏེ། སྔ་མ་དང་ཕྱི་མར་འབྱུང་བས་འགལ་བ་མེད་པའི་ཕྱིར་རོ། །​འདས་པ་འདས་པར་_93_,མ་ཡིན་ཏེ། སྔ་མ་དང་ཕྱི་མར་འབྱུང་བས་འགལ་བ་མེད་པའི་ཕྱིར་རོ། །​འདས་པ་འདས་པར་_93_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[ཡིན་_100_],ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_,ཡིན་_100_
[ན_100_],ན_100_,ན_100_,ན_100_,ན_100_,ན_100_,ན_100_,ན_100_,ན_100_,ན_100_,ན_100_,ན_100_,ན_100_,ན_100_,ན_100_
[། _73_],། _73_,།_26_,།_26_,། _73_,།_26_,། _73_,། _73_,། _73_,། _73_,། _73_,། _73_,།_26_,། _73_,། _73_
[འདས་པ་ནི་_80_],འདས་པ་ནི་_80_,འདས་པ་ནི་འདས་པ་མེད་དོ། །​ འདས་པ་ནི་_13_,འདས་པ་ནི་འདས་པ་མེད་དོ། །​ འདས་པ་ནི་_13_,འདས་པ་ནི་_80_,འདས་པ་ནི་_80_,འདས་པ་ནི་_80_,འདས་པ་ནི་_80_,འདས་པ་ནི་_80_,འདས་པ་ནི་_80_,འདས་པནཾ་_6_,འདས་པ་ནི་_80_,འདས་པ་ནི་_80_,འདས་པ་ནི་_80_,འདས་པ་ནི་_80_
[འདས་_100_],འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_
[པར་_93_],པར་_93_,པར་_93_,པར་_93_,པར་_93_,པར་_93_,པར་_93_,པར་_93_,པར་_93_,པར་_93_,བར་_6_,པར་_93_,པར་_93_,པར་_93_,པར་_93_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[བའོ_100_],བའོ_100_,བའོ_100_,བའོ_100_,བའོ_100_,བའོ_100_,བའོ_100_,བའོ_100_,བའོ_100_,བའོ_100_,བའོ_100_,བའོ_100_,བའོ_100_,བའོ_100_,བའོ_100_
[། །​རྗོད་_86_],། །​རྗོད་_86_,། །​རྗོད་_86_,། །​རྗོད་_86_,། །​རྗོད་_86_,། །​རྗོད་_86_,། །​རོད་_6_,། །​རྗོད་_86_,། །​རྗོད་_86_,། །​རྗོད་_86_,། རྗོད་_6_,། །​རྗོད་_86_,། །​རྗོད་_86_,། །​རྗོད་_86_,། །​རྗོད་_86_
[བྱེད་_100_],བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_,བྱེད་_100_
[ཀྱི་_93_],ཀྱི་_93_,ཀྱི་_93_,ཀྱི་_93_,ཀྱི་_93_,ཀྱི་_93_,ཀི་_6_,ཀྱི་_93_,ཀྱི་_93_,ཀྱི་_93_,ཀྱི་_93_,ཀྱི་_93_,ཀྱི་_93_,ཀྱི་_93_,ཀྱི་_93_
[རྣམ་པ་ཐམས་_93_],རྣམ་པ་ཐམས་_93_,རྣམ་པ་ཐམས་_93_,རྣམ་པ་ཐམས་_93_,རྣམ་པ་ཐམས་_93_,རྣམ་པ་ཐམས་_93_,རྣམ་པ་ཐམས་_93_,རྣམ་པ་ཐམས་_93_,རྣམ་པ་ཐམས་_93_,རྣམ་པ་ཐམས་_93_,རྣམ་བཐམས་_6_,རྣམ་པ་ཐམས་_93_,རྣམ་པ་ཐམས་_93_,རྣམ་པ་ཐམས་_93_,རྣམ་པ་ཐམས་_93_
[ཅད་_100_],ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[ཐལ་_100_],ཐལ་_100_,ཐལ་_100_,ཐལ་_100_,ཐལ་_100_,ཐལ་_100_,ཐལ་_100_,ཐལ་_100_,ཐལ་_100_,ཐལ་_100_,ཐལ་_100_,ཐལ་_100_,ཐལ་_100_,ཐལ་_100_,ཐལ་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[བའི་ཡང་_93_],བའི་ཡང་_93_,བའི་ཡང་_93_,བའི་ཡང་_93_,བའི་ཡང་_93_,བའི་ཡང་_93_,བའི་ཡང་_93_,བའི་ཡང་_93_,བའི་ཡང་_93_,བའི་ཡང་_93_,བ་ཡོང་_6_,བའི་ཡང་_93_,བའི་ཡང་_93_,བའི་ཡང་_93_,བའི་ཡང་_93_
[ཕྱིར་_100_],ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_
[རོ_100_],རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[འདས་_100_],འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_,འདས་_100_
[པའི་གཏན་ཚིགས་སམ་དུས་ནི་ཡོད་པ་མ་ཡིན་ཏེ། མི་སྲིད་པའི་_86_],པའི་གཏན་ཚིགས་སམ་དུས་ནི་ཡོད་པ་མ་ཡིན་ཏེ། མི་སྲིད་པའི་_86_,པའི་གཏན་ཚིགས་སམ་དུས་ནི་ཡོད་པ་མ་ཡིན་ཏེ། མི་སྲིད་པའི་_86_,པའི་གཏན་ཚིགས་སམ་དུས་ནི་ཡོད་པ་མ་ཡིན་ཏེ། མི་སྲིད་པའི་_86_,པའི་གཏན་ཚིགས་སམ་དུས་ནི་ཡོད་པ་མ་ཡིན་ཏེ། མི་སྲིད་པའི་_86_,པའི་གཏན་ཚིགས་སམ་དུས་ནི་ཡོད་པ་མ་ཡིན་ཏེ། མི་སྲིད་པའི་_86_,པའི་གཏན་ཚིགས་སམ་དུས་ནི་ཡོད་པ་མ་ཡིན་ཏེ། མི་སིད་པའི་_6_,པའི་གཏན་ཚིགས་སམ་དུས་ནི་ཡོད་པ་མ་ཡིན་ཏེ། མི་སྲིད་པའི་_86_,པའི་གཏན་ཚིགས་སམ་དུས་ནི་ཡོད་པ་མ་ཡིན་ཏེ། མི་སྲིད་པའི་_86_,པའི་གཏན་ཚིགས་སམ་དུས་ནི་ཡོད་པ་མ་ཡིན་ཏེ། མི་སྲིད་པའི་_86_,པའི་གཏནཚིགས་སམ།དུས་ཡོད་པ་མ་ཡན་ཏེམས་དཔའི་_6_,པའི་གཏན་ཚིགས་སམ་དུས་ནི་ཡོད་པ་མ་ཡིན་ཏེ། མི་སྲིད་པའི་_86_,པའི་གཏན་ཚིགས་སམ་དུས་ནི་ཡོད་པ་མ་ཡིན་ཏེ། མི་སྲིད་པའི་_86_,པའི་གཏན་ཚིགས་སམ་དུས་ནི་ཡོད་པ་མ་ཡིན་ཏེ། མི་སྲིད་པའི་_86_,པའི་གཏན་ཚིགས་སམ་དུས་ནི་ཡོད་པ་མ་ཡིན་ཏེ། མི་སྲིད་པའི་_86_
