[ ༄༅། །​_28_], ༄༅། །​_28_, ༄༅། །​_28_, ༄༅། །​_28_,༄༅། །​_28_,༄༅། །​རྩོད་པ་བཟློག་པའི་ཚིག་ལེའུར་བྱས་པ་ཞེས་བྱ་བ།༄༅། །​_7_,རྩོད་པ་བཟློག་པའི་ཚིག་ལེའུར་བྱས་པ་ཞེས་བྱ་བ། _7_,༄༅། །​_28_,༄༅༅། །​_7_,༄༅། །​_28_,༄༅། །​_28_,༄༅། །​རྩོད་པ་བཟློག་པའི་ཚིག་ལེའུར་བྱས་པ་ཞེས་བྱ་བ་བཞུགས་སོ། །​ ༄༅། །​_7_,རྩོད་པ་བཟློག་པའི་ཚིག་ལེའུར་བྱས་པ་ཞེས་བྱ་བ། ༄༅། །​_7_,༄༅༅། །​ _7_
[དཔེ་_100_],དཔེ་_100_,དཔེ་_100_,དཔེ་_100_,དཔེ་_100_,དཔེ་_100_,དཔེ་_100_,དཔེ་_100_,དཔེ་_100_,དཔེ་_100_,དཔེ་_100_,དཔེ་_100_,དཔེ་_100_,དཔེ་_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[འཐད_100_],འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_
[། །​_92_],། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​ _7_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_
[གཏན་_100_],གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_
[ལ་དབབ་པ་མཉན་པར་གྱིས། །​གལ་ཏེ་འཛིན་དེ་_85_],ལ་དབབ་པ་མཉན་པར་གྱིས། །​གལ་ཏེ་འཛིན་དེ་_85_,ལ་དབབ་པ་མཉན་པར་གྱིས། །​གལ་ཏེ་འཛིན་དེ་_85_,ལ་དབབ་པ་མཉན་པར་གྱིས། །​གལ་ཏེ་འཛིན་དེ་_85_,ལ་དབབ་པ་མཉན་པར་གྱིས། །​གལ་ཏེ་འཛིན་དེ་_85_,ལ་དབབ་པ་མཉན་པར་གྱིས། །​ །​གལ་ཏེ་འཛིན་དེ་_7_,ལ་དབབ་པ་མཉན་པར་གྱིས། །​གལ་ཏེ་འཛིན་དེ་_85_,ལ་དབབ་པ་མཉན་པར་གྱིས། །​གལ་ཏེ་འཛིན་དེ་_85_,ལ་དབབབམཉན་པར་བྱས། །​གལ་ཏེའཛིནདེ་_7_,ལ་དབབ་པ་མཉན་པར་གྱིས། །​གལ་ཏེ་འཛིན་དེ་_85_,ལ་དབབ་པ་མཉན་པར་གྱིས། །​གལ་ཏེ་འཛིན་དེ་_85_,ལ་དབབ་པ་མཉན་པར་གྱིས། །​གལ་ཏེ་འཛིན་དེ་_85_,ལ་དབབ་པ་མཉན་པར་གྱིས། །​གལ་ཏེ་འཛིན་དེ་_85_,ལ་དབབ་པ་མཉན་པར་གྱིས། །​གལ་ཏེ་འཛིན་དེ་_85_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[ཡོད_100_],ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[བརྟེན་_92_],བརྟེན་_92_,བརྟེན་_92_,རྟེན་_7_,བརྟེན་_92_,བརྟེན་_92_,བརྟེན་_92_,བརྟེན་_92_,བརྟེན་_92_,བརྟེན་_92_,བརྟེན་_92_,བརྟེན་_92_,བརྟེན་_92_,བརྟེན་_92_
[ནས་_100_],ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_
[འབྱུང་_100_],འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_
[འགྱུར་རོ། །​_85_],འགྱུར་རོ། །​_85_,འགྱུར་རོ། །​_85_,འགྱུར་རོ། །​_85_,འགྱུར་རོ། །​_85_,འགྱུར་རོ། །​ །​_7_,འགྱུར་རོ། །​_85_,འགྱུར་རོ། །​_85_,འགྱུར། །​_7_,འགྱུར་རོ། །​_85_,འགྱུར་རོ། །​_85_,འགྱུར་རོ། །​_85_,འགྱུར་རོ། །​_85_,འགྱུར་རོ། །​_85_
[འཛིན་_100_],འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_
[ཞིག་_100_],ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_,ཞིག་_100_
[བརྟེན་_100_],བརྟེན་_100_,བརྟེན་_100_,བརྟེན་_100_,བརྟེན་_100_,བརྟེན་_100_,བརྟེན་_100_,བརྟེན་_100_,བརྟེན་_100_,བརྟེན་_100_,བརྟེན་_100_,བརྟེན་_100_,བརྟེན་_100_,བརྟེན་_100_
[འབྱུང་_100_],འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_
[བ_100_],བ_100_,བ_100_,བ_100_,བ_100_,བ_100_,བ_100_,བ_100_,བ_100_,བ_100_,བ_100_,བ_100_,བ_100_,བ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ཉིད་_100_],ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_
[སྟོང་_100_],སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_
[ཉིད་མ་ཡིན་ནམ། །​_85_],ཉིད་མ་ཡིན་ནམ། །​_85_,ཉིད་མ་ཡིན་ནམ། །​_85_,ཉིད་མ་ཡིན་ནམ། །​_85_,ཉིད་མ་ཡིན་ནམ། །​_85_,ཉིད་མ་ཡིན་ནམ། །​_85_,ཉིད་མ་ཡིན་ནམ། །​_85_,ཉིད་མ་ཡིན་ནམ། _7_,ཉིད་ཡིནནམ། །​_7_,ཉིད་མ་ཡིན་ནམ། །​_85_,ཉིད་མ་ཡིན་ནམ། །​_85_,ཉིད་མ་ཡིན་ནམ། །​_85_,ཉིད་མ་ཡིན་ནམ། །​_85_,ཉིད་མ་ཡིན་ནམ། །​_85_
[གལ་_100_],གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_
[ཏེ་_100_],ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_
[འཛིན་_100_],འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[ཡོད_100_],ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_,ཡོད_100_
[། །​_92_],། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། _7_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_
[འཛིན་_100_],འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_,འཛིན་_100_
[པ་དེ་ལ་སུ་_92_],པ་དེ་ལ་སུ་_92_,པ་དེ་ལ་སུ་_92_,པ་དེ་ལ་སུ་_92_,པ་དེ་ལ་སུ་_92_,པ་དེ་ལ་སུ་_92_,པ་དེ་ལ་སུ་_92_,པ་དེ་ལ་སུ་_92_,པ་དྲེལ་_7_,པ་དེ་ལ་སུ་_92_,པ་དེ་ལ་སུ་_92_,པ་དེ་ལ་སུ་_92_,པ་དེ་ལ་སུ་_92_,པ་དེ་ལ་སུ་_92_
[ཡིས་_100_],ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_,ཡིས་_100_
[བཟློག །​_92_],བཟློག །​_92_,བཟློག །​_92_,བཟློག །​_92_,བཟློག །​_92_,བཟློག །​_92_,བཟློག །​_92_,བཟློག །​_92_,བཟློག _7_,བཟློག །​_92_,བཟློག །​_92_,བཟློག །​_92_,བཟློག །​_92_,བཟློག །​_92_
[ལྷག་_100_],ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_,ལྷག་_100_
[མ་རྣམས་ལའང་ཚུལ་_92_],མ་རྣམས་ལའང་ཚུལ་_92_,མ་རྣམས་ལའང་ཚུལ་_92_,མ་རྣམས་ལའང་ཚུལ་_92_,མ་རྣམས་ལའང་ཚུལ་_92_,མ་རྣམས་ལའང་ཚུལ་_92_,མ་རྣམས་ལའང་ཚུལ་_92_,མ་རྣམས་ལའང་ཚུལ་_92_,མ་རྣམ་ལའདཚུལ་_7_,མ་རྣམས་ལའང་ཚུལ་_92_,མ་རྣམས་ལའང་ཚུལ་_92_,མ་རྣམས་ལའང་ཚུལ་_92_,མ་རྣམས་ལའང་ཚུལ་_92_,མ་རྣམས་ལའང་ཚུལ་_92_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[བཞིན_100_],བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_,བཞིན_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ཕྱིར་_100_],ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_
[ཀླན་_100_],ཀླན་_100_,ཀླན་_100_,ཀླན་_100_,ཀླན་_100_,ཀླན་_100_,ཀླན་_100_,ཀླན་_100_,ཀླན་_100_,ཀླན་_100_,ཀླན་_100_,ཀླན་_100_,ཀླན་_100_,ཀླན་_100_
[ཀ་དེ་མེད་དོ། །​སྨིག་རྒྱུའི་དཔེས་བཟློག་བསྒྲུབ་པའི་ཚེ། །​སྔར་སྨྲས་གང་ཡིན་དེ་དང་ནི། །​སྔ་མས་གཏན་ཚིགས་མེད་པ་ཡི། །​ལན་བཏབ་གྱུར་ཏེ་མཚུངས་ཕྱིར་རོ། །​དུས་གསུམ་གཏན་ཚིགས་གང་ཡིན་སྔར། །​ལན་བཏབ་ཉིད་དེ་མཚུངས་ཕྱིར་རོ_35_],ཀ་དེ་མེད་དོ། །​སྨིག་རྒྱུའི་དཔེས་བཟློག་བསྒྲུབ་པའི་ཚེ། །​སྔར་སྨྲས་གང་ཡིན་དེ་དང་ནི། །​སྔ་མས་གཏན་ཚིགས་མེད་པ་ཡི། །​ལན་བཏབ་གྱུར་ཏེ་མཚུངས་ཕྱིར་རོ། །​དུས་གསུམ་གཏན་ཚིགས་གང་ཡིན་སྔར། །​ལན་བཏབ་ཉིད་དེ་མཚུངས་ཕྱིར་རོ_35_,ཀ་དེ་མེད་དོ། །​སྨིག་རྒྱུའི་དཔེས་བཟློག་བསྒྲུབ་པའི་ཚེ། །​སྔར་སྨྲས་གང་ཡིན་དེ་དང་ནི། །​སྔ་མས་གཏན་ཚིགས་མེད་པ་ཡི། །​ལན་བཏབ་གྱུར་ཏེ་མཚུངས་ཕྱིར་རོ། །​དུས་གསུམ་གཏན་ཚིགས་གང་ཡིན་སྔར། །​ལན་བཏབ་ཉིད་དེ་མཚུངས་ཕྱིར་རོ_35_,ཀ་དེ་མེད་དོ། །​སྨིག་རྒྱུའི་དཔེས་བཟློག་བསྒྲུབ་པའི་ཚེ། །​སྨྲས་གང་ཡིན་པ་དེ་དང་ནི། །​སྔ་མས་གཏན་ཚིགས་མེད་པ་ཡི། །​ལན་བཏབ་གྱུར་ཏེ་མཚུངས་ཕྱིར་རོ། །​དུས་གསུམ་གཏན་ཚིགས་གང་ཡིན་པ། །​ལན་བཏབ་ཉིད་དེ་མཚུངས་ཕྱིར་རོ_7_,ཀ་དེ་མེད་དོ། །​སྨིག་རྒྱུའི་དཔེས་བཟློགབསྒྲུབ་པའི་ཚེ། །​སྔར་སྨྲས་གང་ཡིན་དེ་དང་ནི། །​སྔ་མས་གཏན་ཚིགས་མེད་པ་ཡི། །​ལན་བཏབ་གྱུར་ཏེ་མཚུངས་ཕྱིར་རོ། །​དུས་གསུམ་གཏན་ཚིགས་གང་ཡིན་སྔར། །​ལན་བཏབ་ཉིད་དམ་མཚུངས་ཕྱིར་རོ_14_,ཀ་དེ་མེད་དོ། །​ སྨིག་རྒྱུའི་དཔེས་བཟློག་བསྒྲུབ་པའི་ཚེ། །​སྔར་སྨྲས་གང་ཡིན་དེ་དང་ནི། །​སྔ་མས་གཏན་ཚིགས་མེད་པ་ཡི། །​ལན་བཏབ་གྱུར་ཏེ་མཚུངས་ཕྱིར་རོ། །​དུས་གསུམ་གཏན་ཚིགས་གང་ཡིན་སྔར། །​ལན་བཏབ་ཉིད་དེ་མཚུངས་ཕྱིར་རོ_7_,ཀ་དེ་མེད་དོ། །​སྨིག་རྒྱུའི་དཔེས་བཟློག་བསྒྲུབ་པའི་ཚེ། །​སྔར་སྨྲས་གང་ཡིན་དེ་དང་ནི། །​སྔ་མས་གཏན་ཚིགས་མེད་པ་ཡི། །​ལན་བཏབ་གྱུར་ཏེ་མཚུངས་ཕྱིར་རོ། །​དུས་གསུམ་གཏན་ཚིགས་གང་ཡིན་སྔར། །​ལན་བཏབ་ཉིད་དམ་མཚུངས་ཕྱིར་རོ_7_,ཀ་དེ་མེད་དོ། །​སྨིག་རྒྱུའི་དཔེས་བཟློག་བསྒྲུབ་པའི་ཚེ། །​སྔར་སྨྲས་གང་ཡིན་དེ་དང་ནི། །​སྔམས་གཏན་ཚིགས་མེད་པ་ཡི། ལན་བཏབ་གྱུར་ཏེ་མཚུངས་ཕྱིར་རོ། །​དུས་གསུམ་གཏན་ཚིགས་གང་ཡིན་སྔར། །​ལན་བཏབ་ཉིད་དུ་མཚུངས་ཕྱིར་རོ_7_,ཀ་དེམེད་དོ །​ །​སྨིག་རྒྱུའི་དཔེས་བཟློག་བསྒྱུབ་པའིཚེ། །​སྡར་སྤུས་གང་ཡནི་དེངཞི། །​སྔམས་གཏ༨ཚོགས་མེདཔ་ཡི། །​ལན་བཏབ་གྱུར་ཏམཚུངས་ཕྱིར། །​དུས་གསུམ་བགཏནཚིགས་གང་ཡིན་སར། ལན་བཏཔ་ཉིདདམཚུདས་ཕྱུརརོ_7_,ཀ་དེ་མེད་དོ། །​སྨིག་རྒྱུའི་དཔེས་བཟློག་བསྒྲུབ་པའི་ཚེ། །​སྔར་སྨྲས་གང་ཡིན་དེ་དང་ནི། །​སྔ་མས་གཏན་ཚིགས་མེད་པ་ཡི། །​ལན་བཏབ་གྱུར་ཏེ་མཚུངས་ཕྱིར་རོ། །​དུས་གསུམ་གཏན་ཚིགས་གང་ཡིན་སྔར། །​ལན་བཏབ་ཉིད་དེ་མཚུངས་ཕྱིར་རོ_35_,ཀ་དེ་མེད་དོ། །​སྨིག་རྒྱུའི་དཔེས་བཟློག་བསྒྲུབ་པའི་ཚེ། །​སྔར་སྨྲས་གང་ཡིན་དེ་དང་ནི། །​སྔ་མས་གཏན་ཚིགས་མེད་པ་ཡི། །​ལན་བཏབ་གྱུར་ཏེ་མཚུངས་ཕྱིར་རོ། །​དུས་གསུམ་གཏན་ཚིགས་གང་ཡིན་སྔར། །​ལན་བཏབ་ཉིད་དུ་མཚུངས་ཕྱིར་རོ_14_,ཀ་དེ་མེད་དོ། །​སྨིག་རྒྱུའི་དཔེས་བཟློག་བསྒྲུབ་པའི་ཚེ། །​སྔར་སྨྲས་གང་ཡིན་དེ་དང་ནི། །​སྔ་མས་གཏན་ཚིགས་མེད་པ་ཡི། །​ལན་བཏབ་གྱུར་ཏེ་མཚུངས་ཕྱིར་རོ། །​དུས་གསུམ་གཏན་ཚིགས་གང་ཡིན་སྔར། །​ལན་བཏབ་ཉིད་དུ་མཚུངས་ཕྱིར་རོ_14_,ཀ་དེ་མེད་དོ། །​སྨིག་རྒྱུའི་དཔེས་བཟློགབསྒྲུབ་པའི་ཚེ། །​སྔར་སྨྲས་གང་ཡིན་དེ་དང་ནི། །​སྔ་མས་གཏན་ཚིགས་མེད་པ་ཡི། །​ལན་བཏབ་གྱུར་ཏེ་མཚུངས་ཕྱིར་རོ། །​དུས་གསུམ་གཏན་ཚིགས་གང་ཡིན་སྔར། །​ལན་བཏབ་ཉིད་དམ་མཚུངས་ཕྱིར་རོ_14_,ཀ་དེ་མེད་དོ། །​སྨིག་རྒྱུའི་དཔེས་བཟློག་བསྒྲུབ་པའི་ཚེ། །​སྔར་སྨྲས་གང་ཡིན་དེ་དང་ནི། །​སྔ་མས་གཏན་ཚིགས་མེད་པ་ཡི། །​ལན་བཏབ་གྱུར་ཏེ་མཚུངས་ཕྱིར་རོ། །​དུས་གསུམ་གཏན་ཚིགས་གང་ཡིན་སྔར། །​ལན་བཏབ་ཉིད་དེ་མཚུངས་ཕྱིར་རོ_35_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དུས་_100_],དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_,དུས་_100_
[གསུམ་_100_],གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_,གསུམ་_100_
[ཆེད་_71_],ཆེད་_71_,ཆེད་_71_,མེད་_7_,ཚོད་_21_,ཆེད་_71_,ཚོད་_21_,ཆེད་_71_,ཆེད་_71_,ཆེད་_71_,ཆེད་_71_,ཆེད་_71_,ཚོད་_21_,ཆེད་_71_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[གཏན་_100_],གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_,གཏན་_100_
[ཚིགས་_100_],ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_
[ནི_100_],ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_
[། །​_92_],། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། _7_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_
[སྟོང་_100_],སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_
[ཉིད་_100_],ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_
[སྨྲ་_100_],སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_,སྨྲ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[རྣམས་ལ་རུང་། །​_85_],རྣམས་ལ་རུང་། །​_85_,རྣམས་ལ་རུང་། །​_85_,རྣམས་ལ་རུང་། །​_85_,རྣམས་ལ་རུང་། །​_85_,རྣམས་ལ་རུང་། །​ ཁ་།_7_,རྣམས་ལ་རུང་། །​_85_,རྣམས་ལ་རུང་། །​_85_,པ་རྣམས་ལདུང་༼_7_,རྣམས་ལ་རུང་། །​_85_,རྣམས་ལ་རུང་། །​_85_,རྣམས་ལ་རུང་། །​_85_,རྣམས་ལ་རུང་། །​_85_,རྣམས་ལ་རུང་། །​_85_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[སྟོང་_100_],སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_,སྟོང་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ཉིད་_100_],ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_
[སྲིད་_100_],སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_,སྲིད་_100_
