༄༅། །​ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ།༄༅༅། །​_23_,༄༅། །​ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ།༄༅༅། །​_23_,༄༅། །​ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ།༄༅༅། །​_23_,༄༅། །​ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ།༄༅༅། །​_23_,༄༅༅། །​_23_,༄༅༅། །​_23_,༄༅། །​ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ།༄༅། །​ _5_,༄༅། །​ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ། ༄༅། །​_5_,༄༅། །​ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ་བཞུགས་སོ། །​སློབ་དཔོན་ཀླུ་སྒྲུབ་ཀྱིས་མཛད།༄༅། །​_5_,[༄༅། །​_29_],ཆོས་ཀྱི་དབྱིངས་སུ་བསྟོད་པ།_5_,༄༅། །​_29_,༄༅༅། །​_23_,༄༅། །​_29_,༄༅། །​_29_,༄༅༅། །​_23_,༄༅། །​_29_
[། །​_82_],། །​_82_,། །​_82_,། །​_82_,། །​_82_,། །​_82_,། །​_82_,། །​ _17_,། །​_82_,། །​_82_,། །​_82_,། །​ _17_,། །​_82_,། །​_82_,། །​_82_,། །​_82_,། །​ _17_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_,ལས་_100_
[སྐྱེ་ཞིང་_94_],སྐྱེ་ཞིང་_94_,སྐྱེ་ཞིང་_94_,སྐྱེ་ཞིང་_94_,སྐྱེ་ཞིང་_94_,སྐྱེ་ཞིང་_94_,སྐྱེ་ཞིང་_94_,སྐྱེ་ཞིང་_94_,སྐྱེ་ཞིང་_94_,སེ་ཞྱིང་_5_,སྐྱེ་ཞིང་_94_,སྐྱེ་ཞིང་_94_,སྐྱེ་ཞིང་_94_,སྐྱེ་ཞིང་_94_,སྐྱེ་ཞིང་_94_,སྐྱེ་ཞིང་_94_,སྐྱེ་ཞིང་_94_
[འབྱུང་_100_],འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_,འབྱུང་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[འགྱུར_100_],འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_,འགྱུར_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ཇི་_94_],ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇྱི་_5_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_
[ལྟར་_100_],ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_
[སཱ་_100_],སཱ་_100_,སཱ་_100_,སཱ་_100_,སཱ་_100_,སཱ་_100_,སཱ་_100_,སཱ་_100_,སཱ་_100_,སཱ་_100_,སཱ་_100_,སཱ་_100_,སཱ་_100_,སཱ་_100_,སཱ་_100_,སཱ་_100_,སཱ་_100_
[ལུའི་_94_],ལུའི་_94_,ལུའི་_94_,ལུའི་_94_,ལུའི་_94_,ལུའི་_94_,ལུའི་_94_,ལུའི་_94_,ལུའི་_94_,ལུའྱི་_5_,ལུའི་_94_,ལུའི་_94_,ལུའི་_94_,ལུའི་_94_,ལུའི་_94_,ལུའི་_94_,ལུའི་_94_
[ས་_100_],ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_
[བོན་_100_],བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_,བོན་_100_
[སོགས_100_],སོགས_100_,སོགས_100_,སོགས_100_,སོགས_100_,སོགས_100_,སོགས_100_,སོགས_100_,སོགས_100_,སོགས_100_,སོགས_100_,སོགས_100_,སོགས_100_,སོགས_100_,སོགས_100_,སོགས_100_,སོགས_100_
[། །​ཞིང་_88_],། །​ཞིང་_88_,། །​ཞིང་_88_,། །​ཞིང་_88_,། །​ཞིང་_88_,། །​ཞིང་_88_,། །​ཞིང་_88_,། །​ཞིང་_88_,། །​ཞིང་_88_,། །​ཞྱིང་_5_,། །​ཞིང་_88_,། །​ཞིང་_88_,། །​ཞིང་_88_,། །​ཞིང་_88_,། །​ཞིང་_88_,། །​ཞིང་_88_,། །​ ཞིང་_5_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_
[སྲུང་_82_],སྲུང་_82_,བསྲུང་_11_,བསྲུང་_11_,སྲུང་_82_,སྲུང་_82_,སྲུང་ཀྱི་_5_,སྲུང་_82_,སྲུང་_82_,སྲུང་_82_,སྲུང་_82_,སྲུང་_82_,སྲུང་_82_,སྲུང་_82_,སྲུང་_82_,སྲུང་_82_,སྲུང་_82_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[བྱེད་_94_],བྱེད་_94_,བྱེད་_94_,བྱེད་_94_,བྱེད་_94_,བྱེད་_94_,བྱེད་_94_,བྱེད་_94_,བྱེད་_94_,བེད་_5_,བྱེད་_94_,བྱེད་_94_,བྱེད་_94_,བྱེད་_94_,བྱེད་_94_,བྱེད་_94_,བྱེད་_94_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ལྟར_100_],ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[བཞིན་_94_],བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞྱིན་_5_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_
[ཐེག་_100_],ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_
[མཆོག་_100_],མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_
[མོས་_100_],མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ལའང་། །​འདྲེན་_58_],ལའང་། །​འདྲེན་_58_,ལ། །​འདྲེན་_11_,ལ། །​འདྲེན་_11_,ལའང་། །​འདྲེན་_58_,ལའང་། །​འདྲེན་_58_,ལའང་ཨེ། །​འདྲེན་_5_,ལའང་། །​ འདྲེན་_17_,ལའང་། །​འདྲེན་_58_,ལའང་། །​འདེན་_5_,ལའང་། །​འདྲེན་_58_,ལའང་། །​ འདྲེན་_17_,ལའང་། །​འདྲེན་_58_,ལའང་། །​འདྲེན་_58_,ལའང་། །​འདྲེན་_58_,ལའང་། །​འདྲེན་_58_,ལའང་། །​ འདྲེན་_17_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ཀྱིས་_100_],ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_
[སྲུང་_100_],སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_,སྲུང་_100_
[བར་མཛད_82_],བར་མཛད_82_,བསྲུང་བ་མཛད_11_,བསྲུང་བ་མཛད_11_,བར་མཛད_82_,བར་མཛད_82_,བར་8མཛད_5_,བར་མཛད_82_,བར་མཛད_82_,བར་མཛད_82_,བར་མཛད_82_,བར་མཛད_82_,བར་མཛད_82_,བར་མཛད_82_,བར་མཛད_82_,བར་མཛད_82_,བར་མཛད_82_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ཇི་_94_],ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇྱི་_5_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_,ཇི་_94_
[ལྟར་_100_],ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_
[མར་_100_],མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_
[ངོའི་བཅུ་བཞི་_94_],ངོའི་བཅུ་བཞི་_94_,ངོའི་བཅུ་བཞི་_94_,ངོའི་བཅུ་བཞི་_94_,ངོའི་བཅུ་བཞི་_94_,ངོའི་བཅུ་བཞི་_94_,ངོའི་བཅུ་བཞི་_94_,ངོའི་བཅུ་བཞི་_94_,ངོའི་བཅུ་བཞི་_94_,ངོའ ་བཅུ་བཞྱི་_5_,ངོའི་བཅུ་བཞི་_94_,ངོའི་བཅུ་བཞི་_94_,ངོའི་བཅུ་བཞི་_94_,ངོའི་བཅུ་བཞི་_94_,ངོའི་བཅུ་བཞི་_94_,ངོའི་བཅུ་བཞི་_94_,ངོའི་བཅུ་བཞི་_94_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_
[། །​_88_],། །​_88_,། །​_88_,། །​_88_,། །​_88_,། །​_88_,། །​ །​ _5_,། །​_88_,། །​_88_,། །​_88_,། །​_88_,། །​_88_,། །​_88_,། །​_88_,། །​_88_,། །​_88_,། །​དཔལ་མགོན་འཕགས་པ་ཀླུ་སྒྲུབ། _5_
[ཟླ་_100_],ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[ཅུང་_100_],ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_
[ཟད་_88_],ཟད་_88_,ཞིག་_11_,ཞིག་_11_,ཟད་_88_,ཟད་_88_,ཟད་_88_,ཟད་_88_,ཟད་_88_,ཟད་_88_,ཟད་_88_,ཟད་_88_,ཟད་_88_,ཟད་_88_,ཟད་_88_,ཟད་_88_,ཟད་_88_
[མཐོང་_100_],མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[ལྟར_100_],ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_,ལྟར_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[བཞིན་_94_],བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞྱིན་_5_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_
[ཐེག་_100_],ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_,ཐེག་_100_
[མཆོག་_100_],མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_,མཆོག་_100_
[མོས་_100_],མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_,མོས་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ལའང་_100_],ལའང་_100_,ལའང་_100_,ལའང་_100_,ལའང་_100_,ལའང་_100_,ལའང་_100_,ལའང་_100_,ལའང་_100_,ལའང་_100_,ལའང་_100_,ལའང་_100_,ལའང་_100_,ལའང་_100_,ལའང་_100_,ལའང་_100_,ལའང་_100_
[། །​_82_],། །​_82_,། །​_82_,། །​_82_,། །​_82_,། །​_82_,། །​_82_,། །​ _17_,། །​_82_,། །​_82_,། །​_82_,། །​ _17_,། །​_82_,། །​_82_,། །​_82_,། །​_82_,། །​ _17_
[སངས་_100_],སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_,སངས་_100_
[རྒྱས་_100_],རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_
[སྐུ་_100_],སྐུ་_100_,སྐུ་_100_,སྐུ་_100_,སྐུ་_100_,སྐུ་_100_,སྐུ་_100_,སྐུ་_100_,སྐུ་_100_,སྐུ་_100_,སྐུ་_100_,སྐུ་_100_,སྐུ་_100_,སྐུ་_100_,སྐུ་_100_,སྐུ་_100_,སྐུ་_100_
[ནི་_94_],ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནྱི་_5_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_,ནི་_94_
[ཅུང་_100_],ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_,ཅུང་_100_
[ཟད་_100_],ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_,ཟད་_100_
[མཐོང་། །​ཇི་_76_],མཐོང་། །​ཇི་_76_,མཐོང་སྣང་། །​ཇི་_11_,མཐོང་སྣང་། །​ཇི་_11_,མཐོང་། །​ཇི་_76_,མཐོང་། །​ཇི་_76_,མཐོང་ཚེ། །​ ཇི་_5_,མཐོང་། །​ཇི་_76_,མཐོང་། །​ཇི་_76_,མཐོང་། །​ཇྱི་_5_,མཐོང་། །​ཇི་_76_,མཐོང་། །​ཇི་_76_,མཐོང་། །​ཇི་_76_,མཐོང་། །​ཇི་_76_,མཐོང་། །​ཇི་_76_,མཐོང་། །​ཇི་_76_,མཐོང་། །​ཇི་_76_
[ལྟར་_100_],ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_,ལྟར་_100_
[ཚེས་_100_],ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_,ཚེས་_100_
[པའི་_94_],པའི་_94_,པའི་_94_,པའི་_94_,པའི་_94_,པའི་_94_,པའི་_94_,པའི་_94_,པའི་_94_,པའྱི་_5_,པའི་_94_,པའི་_94_,པའི་_94_,པའི་_94_,པའི་_94_,པའི་_94_,པའི་_94_
[ཟླ་_100_],ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_
[། །​_94_],། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​_94_,། །​ _5_
[སྐད་_100_],སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_
[ཅིག་_94_],ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅྱིག་_5_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_
[སྐད་_100_],སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_,སྐད་_100_
[ཅིག་_94_],ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅྱིག་_5_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_,ཅིག་_94_
[རྒྱས་_100_],རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[མཐོང་_100_],མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_,མཐོང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[བཞིན་_94_],བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞྱིན་_5_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_,བཞིན་_94_
[ས་_100_],ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_
